activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2516718,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CN(C)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '13.39', 'le': '0.25', 'lle': '0.85', 'sei': '11.31'}",CHEMBL513236,,CHEMBL513236,5.43,False,http://www.openphacts.org/units/Nanomolar,734260,=,1,True,=,,IC50,nM,,3710.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.71
,2516719,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc([N+](=O)[O-])c3)cc2)cc1OC,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '12.77', 'le': '0.24', 'lle': '0.89', 'sei': '6.56'}",CHEMBL490360,,CHEMBL490360,5.37,False,http://www.openphacts.org/units/Nanomolar,735721,=,1,True,=,,IC50,nM,,4270.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.27
,2516721,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)c2ccc(CN(CCN(C)C)Cc3ccccc3)cc2)cc1OC,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '11.71', 'le': '0.22', 'lle': '0.56', 'sei': '12.05'}",CHEMBL492098,,CHEMBL492098,5.06,False,http://www.openphacts.org/units/Nanomolar,734341,=,1,True,=,,IC50,nM,,8640.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.64
,2516723,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc3ccccc3c2)cc1,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '12.88', 'le': '0.23', 'lle': '-0.99', 'sei': '23.18'}",CHEMBL491562,,CHEMBL491562,4.71,False,http://www.openphacts.org/units/Nanomolar,734287,=,1,True,=,,IC50,nM,,19600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,19.6
,2516724,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,C#CCN(C)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '14.12', 'le': '0.26', 'lle': '1.57', 'sei': '11.78'}",CHEMBL491527,,CHEMBL491527,4.57,False,http://www.openphacts.org/units/Nanomolar,735719,=,1,True,=,,IC50,nM,,27200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,27.2
,2516726,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCN(CC)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '13.54', 'le': '0.25', 'lle': '0.65', 'sei': '11.44'}",CHEMBL523311,,CHEMBL523311,4.43,False,http://www.openphacts.org/units/Nanomolar,735717,=,1,True,=,,IC50,nM,,36800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,36.8
,2516728,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1OC,,,CHEMBL1138541,Eur. J. Med. Chem.,2009.0,"{'bei': '11.01', 'le': '0.20', 'lle': '-0.22', 'sei': '11.01'}",CHEMBL491528,,CHEMBL491528,4.27,False,http://www.openphacts.org/units/Nanomolar,735720,=,1,True,=,,IC50,nM,,54000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,54.0
,2516734,[],CHEMBL1019313,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)c2ccc(CN3CCOCC3)cc2)cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1138541,Eur. J. Med. Chem.,2009.0,,CHEMBL491346,,CHEMBL491346,,False,http://www.openphacts.org/units/Nanomolar,735620,=,1,True,=,,IC50,nM,,345000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,345.0
,2528872,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '18.92', 'le': '0.35', 'lle': '3.49', 'sei': '8.61'}",CHEMBL490359,,CHEMBL490359,7.44,False,http://www.openphacts.org/units/Nanomolar,735631,=,1,True,=,,IC50,nM,,36.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,36.0
,2529954,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '34.46', 'le': '0.62', 'lle': '4.13', 'sei': '17.56'}",CHEMBL95,TACRINE,CHEMBL95,6.83,False,http://www.openphacts.org/units/Nanomolar,735273,=,1,True,=,,IC50,nM,,147.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,147.0
,2529955,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccncc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '18.25', 'le': '0.34', 'lle': '3.32', 'sei': '7.38'}",CHEMBL491360,,CHEMBL491360,6.65,False,http://www.openphacts.org/units/Nanomolar,735630,=,1,True,=,,IC50,nM,,223.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,223.0
,2529956,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccnc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '18.66', 'le': '0.34', 'lle': '3.47', 'sei': '7.55'}",CHEMBL491359,,CHEMBL491359,6.80,False,http://www.openphacts.org/units/Nanomolar,735629,=,1,True,=,,IC50,nM,,158.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,158.0
,2529957,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '17.35', 'le': '0.32', 'lle': '3.40', 'sei': '7.68'}",CHEMBL491358,,CHEMBL491358,7.35,False,http://www.openphacts.org/units/Nanomolar,735628,=,1,True,=,,IC50,nM,,45.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,45.0
,2529958,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '17.74', 'le': '0.33', 'lle': '3.03', 'sei': '8.07'}",CHEMBL374184,,CHEMBL374184,6.98,False,http://www.openphacts.org/units/Nanomolar,735627,=,1,True,=,,IC50,nM,,105.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,105.0
,2529959,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '18.39', 'le': '0.34', 'lle': '3.29', 'sei': '8.37'}",CHEMBL218940,,CHEMBL218940,7.24,False,http://www.openphacts.org/units/Nanomolar,735549,=,1,True,=,,IC50,nM,,58.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,58.0
,2529960,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '16.85', 'le': '0.31', 'lle': '2.68', 'sei': '7.67'}",CHEMBL436302,,CHEMBL436302,6.63,False,http://www.openphacts.org/units/Nanomolar,735548,=,1,True,=,,IC50,nM,,234.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,234.0
,2529961,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(-c2ccccc2)cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '16.26', 'le': '0.30', 'lle': '1.55', 'sei': '9.26'}",CHEMBL490338,,CHEMBL490338,7.15,False,http://www.openphacts.org/units/Nanomolar,735547,=,1,True,=,,IC50,nM,,71.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,71.0
,2529962,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '17.94', 'le': '0.33', 'lle': '2.52', 'sei': '8.77'}",CHEMBL219406,,CHEMBL219406,6.77,False,http://www.openphacts.org/units/Nanomolar,735546,=,1,True,=,,IC50,nM,,169.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,169.0
,2529963,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '15.94', 'le': '0.30', 'lle': '2.66', 'sei': '5.41'}",CHEMBL219405,,CHEMBL219405,6.51,False,http://www.openphacts.org/units/Nanomolar,735371,=,1,True,=,,IC50,nM,,309.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,309.0
,2529964,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '16.45', 'le': '0.31', 'lle': '2.87', 'sei': '5.58'}",CHEMBL220294,,CHEMBL220294,6.72,False,http://www.openphacts.org/units/Nanomolar,735370,=,1,True,=,,IC50,nM,,191.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,191.0
,2529965,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '15.84', 'le': '0.29', 'lle': '2.62', 'sei': '5.38'}",CHEMBL219400,,CHEMBL219400,6.47,False,http://www.openphacts.org/units/Nanomolar,735369,=,1,True,=,,IC50,nM,,338.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,338.0
,2529966,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1C(F)(F)F)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '15.40', 'le': '0.29', 'lle': '1.69', 'sei': '8.60'}",CHEMBL491561,,CHEMBL491561,6.65,False,http://www.openphacts.org/units/Nanomolar,735368,=,1,True,=,,IC50,nM,,226.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,226.0
,2529967,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '17.60', 'le': '0.33', 'lle': '2.63', 'sei': '8.69'}",CHEMBL219172,,CHEMBL219172,6.71,False,http://www.openphacts.org/units/Nanomolar,735276,=,1,True,=,,IC50,nM,,193.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,193.0
,2529968,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '19.02', 'le': '0.35', 'lle': '2.97', 'sei': '8.95'}",CHEMBL218939,,CHEMBL218939,6.91,False,http://www.openphacts.org/units/Nanomolar,735275,=,1,True,=,,IC50,nM,,122.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,122.0
,2529999,[],CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@@H]1c1ccc(OC)cc1)CCCC3,,,CHEMBL1138487,J. Med. Chem.,2009.0,"{'bei': '16.32', 'le': '0.30', 'lle': '2.47', 'sei': '7.43'}",CHEMBL470715,,CHEMBL470715,6.42,False,http://www.openphacts.org/units/Nanomolar,734151,=,1,True,=,,IC50,nM,,378.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,378.0
,2535159,[],CHEMBL975656,Inhibition of AChE,B,BAO_0000190,BAO_0000357,single protein format,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(=O)[C@](O)(C(=O)OCC)C[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,,,CHEMBL1158059,J. Nat. Prod.,2006.0,,CHEMBL470866,,CHEMBL470866,,False,http://www.openphacts.org/units/MicrogramPerMilliliter,713277,>,1,True,>,,IC50,ug.mL-1,,10.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,ug ml-1,UO_0000274,,10.0
,2535166,[],CHEMBL975663,Inhibition of human AChE by Ellman's assay,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,,,CHEMBL1158060,J. Nat. Prod.,2006.0,"{'bei': '16.97', 'le': '0.32', 'lle': '3.66', 'sei': '7.63'}",CHEMBL470867,TASPINE,CHEMBL470867,6.27,False,http://www.openphacts.org/units/Nanomolar,713278,=,1,True,=,,IC50,nM,,540.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.54
Not Determined,2535171,[],CHEMBL975663,Inhibition of human AChE by Ellman's assay,B,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1158060,J. Nat. Prod.,2006.0,,CHEMBL95,TACRINE,CHEMBL95,,False,,713281,,1,False,,,IC50,,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,,,,
,2535172,[],CHEMBL975663,Inhibition of human AChE by Ellman's assay,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,,,CHEMBL1158060,J. Nat. Prod.,2006.0,"{'bei': '20.63', 'le': '0.39', 'lle': '4.08', 'sei': '14.14'}",CHEMBL659,GALANTAMINE,CHEMBL659,5.93,False,http://www.openphacts.org/units/Nanomolar,713280,=,1,True,=,,IC50,nM,,1180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.18
,2535173,[],CHEMBL975663,Inhibition of human AChE by Ellman's assay,B,BAO_0000190,BAO_0000357,single protein format,COc1c(O)cc2c3c1-c1ccccc1C[C@H]3NCC2,,,CHEMBL1158060,J. Nat. Prod.,2006.0,,CHEMBL469423,(-)-ASIMILOBINE,CHEMBL469423,,False,http://www.openphacts.org/units/Nanomolar,713279,>,1,True,>,,IC50,nM,,100000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,100.0
,2559122,[],CHEMBL982932,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccc2c(NCCCNCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,,,CHEMBL1155822,J. Med. Chem.,2008.0,"{'bei': '16.89', 'le': '0.32', 'lle': '1.41', 'sei': '13.99'}",CHEMBL478666,CARBACRINE,CHEMBL478666,8.67,False,http://www.openphacts.org/units/Nanomolar,771511,=,1,True,=,,IC50,nM,,2.15,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2.15
,2559127,[],CHEMBL982932,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,,CHEMBL1155822,J. Med. Chem.,2008.0,"{'bei': '26.46', 'le': '0.52', 'lle': '4.14', 'sei': '15.05'}",CHEMBL191758,,CHEMBL191758,7.67,False,http://www.openphacts.org/units/Nanomolar,771431,=,1,True,=,,IC50,nM,,21.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,21.5
,2559128,[],CHEMBL982932,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccc2c(NCCCNCCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,,,CHEMBL1155822,J. Med. Chem.,2008.0,"{'bei': '15.47', 'le': '0.29', 'lle': '0.16', 'sei': '13.86'}",CHEMBL474268,,CHEMBL474268,8.59,False,http://www.openphacts.org/units/Nanomolar,771650,=,1,True,=,,IC50,nM,,2.57,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2.57
,2559129,[],CHEMBL982932,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccc2c(NCCCNCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,,,CHEMBL1155822,J. Med. Chem.,2008.0,"{'bei': '16.29', 'le': '0.31', 'lle': '0.77', 'sei': '14.22'}",CHEMBL473866,,CHEMBL473866,8.81,False,http://www.openphacts.org/units/Nanomolar,771513,=,1,True,=,,IC50,nM,,1.54,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.54
,2559130,[],CHEMBL982932,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccc2c(NCCCNCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,,,CHEMBL1155822,J. Med. Chem.,2008.0,"{'bei': '16.66', 'le': '0.32', 'lle': '1.13', 'sei': '14.17'}",CHEMBL478667,,CHEMBL478667,8.78,False,http://www.openphacts.org/units/Nanomolar,771512,=,1,True,=,,IC50,nM,,1.65,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.65
,2559131,[],CHEMBL982932,Inhibition of human recombinant AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1155822,J. Med. Chem.,2008.0,"{'bei': '32.14', 'le': '0.58', 'lle': '3.67', 'sei': '16.38'}",CHEMBL95,TACRINE,CHEMBL95,6.37,True,http://www.openphacts.org/units/Nanomolar,771433,=,1,True,=,,IC50,nM,,424.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,424.0
,2563749,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C2CC(c3cccc(O)c3)=Nc3ccccc3S2)cc1,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '12.46', 'le': '0.24', 'lle': '-1.75', 'sei': '13.21'}",CHEMBL497686,,CHEMBL497686,4.31,False,http://www.openphacts.org/units/Nanomolar,797976,=,1,True,=,,IC50,nM,,49400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,49.4
,2563752,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C2)c1,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '12.92', 'le': '0.26', 'lle': '-1.67', 'sei': '14.50'}",CHEMBL498539,,CHEMBL498539,4.73,False,http://www.openphacts.org/units/Nanomolar,797566,=,1,True,=,,IC50,nM,,18800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,18.8
,2563757,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(C2=Nc3ccccc3SC(c3ccccc3F)C2)c1,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '11.88', 'le': '0.23', 'lle': '-1.74', 'sei': '12.74'}",CHEMBL526476,,CHEMBL526476,4.15,False,http://www.openphacts.org/units/Nanomolar,797567,=,1,True,=,,IC50,nM,,70600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,70.6
,2563758,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(C2=Nc3ccccc3SC(c3ccccc3)C2)c1,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '13.27', 'le': '0.25', 'lle': '-1.35', 'sei': '13.49'}",CHEMBL456156,,CHEMBL456156,4.40,False,http://www.openphacts.org/units/Nanomolar,798952,=,1,True,=,,IC50,nM,,40000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,2563787,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(C2=Nc3ccccc3SC(c3cccc(O)c3)C2)c1,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '11.94', 'le': '0.23', 'lle': '-1.31', 'sei': '7.85'}",CHEMBL508510,,CHEMBL508510,4.15,False,http://www.openphacts.org/units/Nanomolar,797883,=,1,True,=,,IC50,nM,,71100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,71.1
,2563828,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,Oc1cccc(C2=Nc3ccccc3SC(c3cccs3)C2)c1,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '15.50', 'le': '0.31', 'lle': '-0.58', 'sei': '16.05'}",CHEMBL498536,,CHEMBL498536,5.23,False,http://www.openphacts.org/units/Nanomolar,798060,=,1,True,=,,IC50,nM,,5900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.9
,2563830,[],CHEMBL978158,Inhibition of AchE,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,,,CHEMBL1155941,Bioorg. Med. Chem.,2008.0,"{'bei': '21.93', 'le': '0.41', 'lle': '4.45', 'sei': '15.03'}",CHEMBL659,GALANTAMINE,CHEMBL659,6.30,True,http://www.openphacts.org/units/Nanomolar,798064,=,1,True,=,,IC50,nM,,500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.5
,2567520,[],CHEMBL967995,Inhibition of human erythrocyte AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3,,,CHEMBL1155914,Bioorg. Med. Chem.,2008.0,"{'bei': '16.46', 'le': '0.30', 'lle': '1.41', 'sei': '9.04'}",CHEMBL512096,,CHEMBL512096,6.15,False,http://www.openphacts.org/units/Nanomolar,769840,=,1,True,=,,IC50,nM,,710.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.71
,2567530,[],CHEMBL967995,Inhibition of human erythrocyte AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,,,CHEMBL1155914,Bioorg. Med. Chem.,2008.0,"{'bei': '17.68', 'le': '0.33', 'lle': '3.01', 'sei': '8.05'}",CHEMBL374184,,CHEMBL374184,6.96,False,http://www.openphacts.org/units/Nanomolar,770014,=,1,True,=,,IC50,nM,,110.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.11
,2567531,[],CHEMBL967995,Inhibition of human erythrocyte AChE by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,,,CHEMBL1155914,Bioorg. Med. Chem.,2008.0,"{'bei': '17.93', 'le': '0.33', 'lle': '2.52', 'sei': '8.76'}",CHEMBL219406,,CHEMBL219406,6.77,False,http://www.openphacts.org/units/Nanomolar,770013,=,1,True,=,,IC50,nM,,170.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.17
