Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brunswick West,468 Moreland Rd,3,h,920000.0,S,Jellis,12/11/2016,5.9,3055.0,3.0,1.0,2.0,501.0,,,Moreland,-37.753,144.9421,Northern Metropolitan,7082.0
Brunswick West,915 Park St,3,h,1172000.0,S,Stockdale,12/11/2016,5.9,3055.0,3.0,1.0,2.0,512.0,,,Moreland,-37.7758,144.9435,Northern Metropolitan,7082.0
Brunswick West,121 Pearson St,3,h,1300000.0,PI,Jellis,12/11/2016,5.9,3055.0,3.0,1.0,2.0,364.0,135.0,1900.0,Moreland,-37.7618,144.9497,Northern Metropolitan,7082.0
Brunswick West,81 Whitby St,3,h,1330000.0,S,Nelson,12/11/2016,5.9,3055.0,3.0,1.0,2.0,353.0,101.0,1930.0,Moreland,-37.764,144.9428,Northern Metropolitan,7082.0
Brunswick West,24 Burnell St,3,h,1245000.0,S,Barry,14/05/2016,5.9,3055.0,3.0,1.0,1.0,412.0,,1934.0,Moreland,-37.7618,144.9455,Northern Metropolitan,7082.0
Brunswick West,102 Melville Rd,2,h,900000.0,SP,hockingstuart,14/05/2016,5.9,3055.0,2.0,1.0,1.0,410.0,,,Moreland,-37.7613,144.9446,Northern Metropolitan,7082.0
Brunswick West,2 Henderson St,7,h,1205000.0,S,Raine,15/10/2016,5.9,3055.0,7.0,3.0,1.0,447.0,287.0,1982.0,Moreland,-37.7634,144.9403,Northern Metropolitan,7082.0
Brunswick West,4/42 Passfield St,2,u,380000.0,PI,Jellis,15/10/2016,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland,-37.7676,144.9394,Northern Metropolitan,7082.0
Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,15/10/2016,5.9,3055.0,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland,-37.7728,144.9478,Northern Metropolitan,7082.0
Brunswick West,2/243 Union St,2,t,680000.0,VB,Nelson,15/10/2016,5.9,3055.0,2.0,1.0,1.0,0.0,82.0,1970.0,Moreland,-37.772,144.9406,Northern Metropolitan,7082.0
Brunswick West,201 Hope St,2,h,711000.0,S,Nelson,16/04/2016,5.9,3055.0,2.0,1.0,1.0,177.0,87.0,1910.0,Moreland,-37.7619,144.9412,Northern Metropolitan,7082.0
Brunswick West,7 Zeal St,2,h,910000.0,S,Raine,16/04/2016,5.9,3055.0,2.0,1.0,4.0,576.0,,,Moreland,-37.7578,144.9439,Northern Metropolitan,7082.0
Brunswick West,194 Dawson St,3,h,1186000.0,S,Nelson,16/07/2016,5.9,3055.0,3.0,1.0,3.0,608.0,,,Moreland,-37.7694,144.9448,Northern Metropolitan,7082.0
Brunswick West,5/8 Murray St,2,u,500000.0,S,Brad,16/07/2016,5.9,3055.0,2.0,1.0,1.0,0.0,75.0,1970.0,Moreland,-37.7595,144.9436,Northern Metropolitan,7082.0
Brunswick West,33 Whitby St,2,h,1005000.0,S,Nelson,17/09/2016,5.9,3055.0,2.0,1.0,1.0,284.0,,1926.0,Moreland,-37.7646,144.9476,Northern Metropolitan,7082.0
Brunswick West,7/7 Allard St,2,u,385000.0,SP,Jellis,18/03/2017,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland,-37.7688,144.9421,Northern Metropolitan,7082.0
Brunswick West,5/21 Cumming St,2,u,656000.0,S,Collins,18/03/2017,5.9,3055.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7609,144.9425,Northern Metropolitan,7082.0
Brunswick West,3/546 Moreland Rd,2,u,370000.0,S,Ray,18/03/2017,5.9,3055.0,2.0,1.0,1.0,2120.0,59.0,1960.0,Moreland,-37.7524,144.9347,Northern Metropolitan,7082.0
Brunswick West,2/8 Walker St,1,u,320000.0,S,Jellis,18/06/2016,5.9,3055.0,1.0,1.0,1.0,0.0,43.0,1970.0,Moreland,-37.7661,144.9422,Northern Metropolitan,7082.0
Brunswick West,29 Grantham St,4,h,988000.0,S,Nelson,19/11/2016,5.9,3055.0,4.0,1.0,1.0,384.0,,,Moreland,-37.7733,144.9491,Northern Metropolitan,7082.0
Brunswick West,3/447 Brunswick Rd,2,u,400000.0,S,Nelson,22/05/2016,5.9,3055.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7752,144.9463,Northern Metropolitan,7082.0
Brunswick West,9/39 Heller St,1,u,330000.0,S,hockingstuart/Advantage,22/05/2016,5.9,3055.0,1.0,1.0,1.0,0.0,42.0,1970.0,Moreland,-37.7748,144.9483,Northern Metropolitan,7082.0
Brunswick West,542 Albion St,5,h,1200000.0,PI,Jellis,22/08/2016,5.9,3055.0,5.0,2.0,3.0,553.0,193.0,1920.0,Moreland,-37.7576,144.9348,Northern Metropolitan,7082.0
Brunswick West,6/86 Heller St,2,u,537000.0,SP,Jellis,22/08/2016,5.9,3055.0,2.0,1.0,1.0,501.0,66.0,1960.0,Moreland,-37.7741,144.9449,Northern Metropolitan,7082.0
Brunswick West,7 Morrow St,3,h,910000.0,S,Brad,22/08/2016,5.9,3055.0,3.0,1.0,2.0,717.0,141.0,1950.0,Moreland,-37.7525,144.9321,Northern Metropolitan,7082.0
Brunswick West,8/48 Passfield St,1,u,285000.0,PI,Walshe,22/08/2016,5.9,3055.0,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland,-37.7675,144.939,Northern Metropolitan,7082.0
Brunswick West,9 Peacock St,4,h,921500.0,S,Ray,22/08/2016,5.9,3055.0,3.0,1.0,1.0,575.0,165.0,1930.0,Moreland,-37.7575,144.9402,Northern Metropolitan,7082.0
Brunswick West,1 Culloden St,3,h,995000.0,S,Brad,23/04/2016,5.9,3055.0,3.0,1.0,2.0,505.0,,,Moreland,-37.757,144.9446,Northern Metropolitan,7082.0
Brunswick West,117 Pearson St,3,h,901000.0,S,Rendina,23/04/2016,5.9,3055.0,3.0,1.0,4.0,357.0,,,Moreland,-37.762,144.9497,Northern Metropolitan,7082.0
Brunswick West,1 Jordan St,2,h,1315000.0,S,Nelson,24/09/2016,5.9,3055.0,2.0,1.0,2.0,554.0,116.0,1930.0,Moreland,-37.7715,144.9426,Northern Metropolitan,7082.0
Brunswick West,8/109 Melville Rd,2,u,370000.0,VB,Nelson,24/09/2016,5.9,3055.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moreland,-37.7606,144.9443,Northern Metropolitan,7082.0
Brunswick West,1/464 Victoria St,2,t,735000.0,S,Jellis,24/09/2016,5.9,3055.0,2.0,1.0,2.0,120.0,109.0,2004.0,Moreland,-37.7659,144.9487,Northern Metropolitan,7082.0
Brunswick West,15 Wallace St,4,h,1000000.0,S,Nelson,24/09/2016,5.9,3055.0,3.0,1.0,1.0,589.0,148.0,1935.0,Moreland,-37.7628,144.9459,Northern Metropolitan,7082.0
Brunswick West,10/446 Albion St,1,u,252000.0,PI,McDonald,25/02/2017,5.9,3055.0,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland,-37.7586,144.9433,Northern Metropolitan,7082.0
Brunswick West,871 Park St,4,h,1700000.0,PI,Jellis,25/02/2017,5.9,3055.0,4.0,2.0,2.0,621.0,184.0,1920.0,Moreland,-37.7764,144.9479,Northern Metropolitan,7082.0
Brunswick West,12 Hamilton St,2,h,820000.0,S,Jellis,26/07/2016,5.9,3055.0,3.0,1.0,1.0,206.0,98.0,1900.0,Moreland,-37.7604,144.9488,Northern Metropolitan,7082.0
Brunswick West,7/5 Allard St,2,u,370000.0,VB,Jellis,27/06/2016,5.9,3055.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moreland,-37.7686,144.9421,Northern Metropolitan,7082.0
Brunswick West,1/30 McLean St,2,u,484000.0,S,Jellis,27/06/2016,5.9,3055.0,2.0,1.0,1.0,0.0,65.0,1950.0,Moreland,-37.7543,144.9385,Northern Metropolitan,7082.0
Brunswick West,2/494 Victoria St,3,t,815000.0,S,Ray,27/06/2016,5.9,3055.0,3.0,1.0,2.0,157.0,123.0,1999.0,Moreland,-37.7652,144.9454,Northern Metropolitan,7082.0
Brunswick West,487 Brunswick Rd,3,h,1150000.0,VB,Jellis,27/11/2016,5.9,3055.0,3.0,1.0,2.0,726.0,,1950.0,Moreland,-37.7747,144.9421,Northern Metropolitan,7082.0
Brunswick West,1/312 Hope St,1,u,351000.0,PI,Nelson,27/11/2016,5.9,3055.0,1.0,1.0,1.0,0.0,,,Moreland,-37.7614,144.9393,Northern Metropolitan,7082.0
Brunswick West,53 Heller St,4,h,1150000.0,VB,Nelson,28/05/2016,5.9,3055.0,4.0,1.0,2.0,519.0,169.0,1910.0,Moreland,-37.7747,144.9474,Northern Metropolitan,7082.0
Brunswick West,4/38 Melville Rd,2,t,598000.0,S,Nelson,28/05/2016,5.9,3055.0,2.0,1.0,1.0,69.0,,2009.0,Moreland,-37.766,144.9439,Northern Metropolitan,7082.0
Brunswick West,2/530 Victoria St,2,u,497000.0,S,Hodges,28/05/2016,5.9,3055.0,2.0,1.0,1.0,0.0,84.0,1977.0,Moreland,-37.7647,144.9412,Northern Metropolitan,7082.0
Brunswick West,5/22 Whitby St,2,u,403000.0,S,hockingstuart,28/05/2016,5.9,3055.0,2.0,1.0,2.0,0.0,,,Moreland,-37.7643,144.9477,Northern Metropolitan,7082.0
Brunswick West,1/536 Albion St,2,h,440000.0,PI,Jellis,28/08/2016,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1960.0,Moreland,-37.7577,144.9354,Northern Metropolitan,7082.0
Brunswick West,196 Melville Rd,2,h,816000.0,S,Nelson,28/08/2016,5.9,3055.0,3.0,2.0,1.0,343.0,115.0,1930.0,Moreland,-37.7552,144.9458,Northern Metropolitan,7082.0
Brunswick West,481 Albion St,4,h,1585000.0,SP,Gunn&Co,30/07/2016,5.9,3055.0,4.0,1.0,2.0,562.0,,1920.0,Moreland,-37.7583,144.9428,Northern Metropolitan,7082.0
Brunswick West,16 Bakers Pde,4,h,970000.0,PI,Nelson,30/07/2016,5.9,3055.0,4.0,3.0,2.0,499.0,150.0,1925.0,Moreland,-37.7538,144.944,Northern Metropolitan,7082.0
Bulleen,19a Elizabeth St,3,u,851000.0,S,Jellis,3/09/2016,11.8,3105.0,3.0,1.0,2.0,385.0,140.0,2000.0,Manningham,-37.7599,145.0849,Eastern Metropolitan,4480.0
Bulleen,42 Robert St,4,h,1300000.0,S,Jellis,3/09/2016,11.8,3105.0,4.0,1.0,2.0,717.0,180.0,1960.0,Manningham,-37.7608,145.0862,Eastern Metropolitan,4480.0
Bulleen,92 Swanston St,4,h,1110000.0,PI,Barry,3/09/2016,11.8,3105.0,3.0,2.0,2.0,562.0,,,Manningham,-37.7628,145.0994,Eastern Metropolitan,4480.0
Bulleen,25 William St,4,h,1235000.0,S,Jellis,3/09/2016,11.8,3105.0,4.0,2.0,2.0,556.0,214.0,1957.0,Manningham,-37.7657,145.0957,Eastern Metropolitan,4480.0
Bulleen,28 Rocklea Rd,4,h,1505000.0,S,Jellis,3/12/2016,11.8,3105.0,4.0,3.0,2.0,410.0,,2012.0,Manningham,-37.7695,145.082,Eastern Metropolitan,4480.0
Bulleen,4 Albany Pl,4,h,1303000.0,SP,Barry,4/03/2017,11.8,3105.0,4.0,2.0,2.0,670.0,197.0,1980.0,Manningham,-37.7695,145.0869,Eastern Metropolitan,4480.0
Bulleen,4 Greenhill Ct,5,h,1336000.0,S,Barry,4/03/2017,11.8,3105.0,5.0,3.0,3.0,736.0,,,Manningham,-37.7683,145.0881,Eastern Metropolitan,4480.0
Bulleen,130 Manningham Rd,3,h,880000.0,PI,Barry,4/06/2016,11.8,3105.0,3.0,2.0,2.0,514.0,190.0,1960.0,Manningham,-37.7683,145.0959,Eastern Metropolitan,4480.0
Bulleen,40 Riverview Tce,3,h,980000.0,S,Barry,4/06/2016,11.8,3105.0,3.0,1.0,1.0,701.0,,,Manningham,-37.7729,145.09799999999996,Eastern Metropolitan,4480.0
Bulleen,6a Tobruk St,3,t,975000.0,PI,Fletchers,4/06/2016,11.8,3105.0,3.0,2.0,2.0,632.0,226.0,2013.0,Manningham,-37.7813,145.102,Eastern Metropolitan,4480.0
Bulleen,5 Fuller St,3,h,1127000.0,S,Jellis,6/08/2016,11.8,3105.0,3.0,1.0,2.0,631.0,,,Manningham,-37.7778,145.0901,Eastern Metropolitan,4480.0
Bulleen,13 Montgomery Pl,3,h,990000.0,PI,Barry,6/08/2016,11.8,3105.0,3.0,2.0,1.0,585.0,180.0,1950.0,Manningham,-37.7689,145.099,Eastern Metropolitan,4480.0
Bulleen,10 Tanami Ct,4,h,1401000.0,S,Ray,6/08/2016,11.8,3105.0,5.0,2.0,2.0,617.0,,,Manningham,-37.7582,145.0889,Eastern Metropolitan,4480.0
Bulleen,28 Dale St,3,h,1340000.0,S,Barry,7/05/2016,11.8,3105.0,2.0,1.0,2.0,775.0,,1965.0,Manningham,-37.779,145.101,Eastern Metropolitan,4480.0
Bulleen,206 Manningham Rd,4,h,1225000.0,S,Ray,7/05/2016,11.8,3105.0,4.0,2.0,2.0,723.0,159.0,1970.0,Manningham,-37.7724,145.1033,Eastern Metropolitan,4480.0
Bulleen,9 Albany Pl,5,h,1490000.0,S,Fletchers,7/11/2016,11.8,3105.0,5.0,3.0,2.0,796.0,304.0,1975.0,Manningham,-37.7697,145.0871,Eastern Metropolitan,4480.0
Bulleen,10a Elizabeth St,3,t,1250000.0,SP,Jellis,8/10/2016,11.8,3105.0,3.0,2.0,2.0,315.0,,1960.0,Manningham,-37.7607,145.0853,Eastern Metropolitan,4480.0
Bulleen,49 Furneaux Gr,4,h,1002000.0,S,Jellis,8/10/2016,11.8,3105.0,4.0,1.0,2.0,650.0,323.0,,Manningham,-37.778,145.0913,Eastern Metropolitan,4480.0
Bulleen,47 Sheahans Rd,4,h,1260000.0,S,Barry,10/09/2016,11.8,3105.0,4.0,2.0,2.0,730.0,,1971.0,Manningham,-37.7606,145.0932,Eastern Metropolitan,4480.0
Bulleen,38 Balwyn Rd,3,h,905000.0,S,Barry,10/12/2016,11.8,3105.0,3.0,3.0,2.0,401.0,165.0,1965.0,Manningham,-37.7733,145.0901,Eastern Metropolitan,4480.0
Bulleen,11 Carrathool St,3,h,1400000.0,S,Barry,10/12/2016,11.8,3105.0,3.0,1.0,3.0,770.0,,,Manningham,-37.7644,145.0886,Eastern Metropolitan,4480.0
Bulleen,135 Manningham Rd,4,h,1085000.0,PI,Barry,10/12/2016,11.8,3105.0,4.0,2.0,1.0,1124.0,225.0,1960.0,Manningham,-37.7679,145.0958,Eastern Metropolitan,4480.0
Bulleen,24 Robert St,4,h,1300000.0,SP,Jellis,10/12/2016,11.8,3105.0,4.0,3.0,1.0,604.0,,,Manningham,-37.7621,145.086,Eastern Metropolitan,4480.0
Bulleen,1/15 Estelle St,3,u,787000.0,S,Barry,11/02/2017,11.8,3105.0,3.0,1.0,2.0,306.0,100.0,1985.0,Manningham,-37.7792,145.0903,Eastern Metropolitan,4480.0
Bulleen,19 Warringal St,4,h,1280000.0,S,Barry,11/03/2017,11.8,3105.0,4.0,1.0,2.0,732.0,6791.0,,Manningham,-37.7615,145.0897,Eastern Metropolitan,4480.0
Bulleen,14 Kandanga Gr,3,h,1075000.0,S,Jellis,12/11/2016,11.8,3105.0,3.0,1.0,1.0,604.0,96.0,1960.0,Manningham,-37.7711,145.0928,Eastern Metropolitan,4480.0
Bulleen,153 Thompsons Rd,2,h,890000.0,S,Fletchers,12/11/2016,11.8,3105.0,2.0,1.0,2.0,559.0,,,Manningham,-37.7739,145.094,Eastern Metropolitan,4480.0
Bulleen,38 Rocklea Rd,4,h,1320000.0,PI,Jellis,14/05/2016,11.8,3105.0,4.0,3.0,2.0,411.0,,1970.0,Manningham,-37.7698,145.083,Eastern Metropolitan,4480.0
Bulleen,23 Bourke St,4,h,1302000.0,SP,Barry,15/10/2016,11.8,3105.0,4.0,2.0,2.0,475.0,245.0,1996.0,Manningham,-37.765,145.0933,Eastern Metropolitan,4480.0
Bulleen,8 Vera St,3,h,1050000.0,PI,Fletchers,15/10/2016,11.8,3105.0,3.0,2.0,1.0,728.0,719.0,1965.0,Manningham,-37.7765,145.1031,Eastern Metropolitan,4480.0
Bulleen,71 Summit Dr,4,h,1000000.0,VB,hockingstuart,16/04/2016,11.8,3105.0,4.0,2.0,3.0,672.0,212.0,1970.0,Manningham,-37.7689,145.0895,Eastern Metropolitan,4480.0
Bulleen,7 Kampman St,4,h,1300000.0,S,McGrath,18/03/2017,11.8,3105.0,4.0,2.0,2.0,744.0,300.0,1985.0,Manningham,-37.7791,145.086,Eastern Metropolitan,4480.0
Bulleen,63 Thompsons Rd,4,h,1250000.0,S,Barry,18/03/2017,11.8,3105.0,4.0,2.0,2.0,732.0,,,Manningham,-37.7771,145.0855,Eastern Metropolitan,4480.0
Bulleen,28 Kenneth St,4,h,976000.0,S,Barry,18/06/2016,11.8,3105.0,4.0,1.0,1.0,701.0,,,Manningham,-37.7786,145.0945,Eastern Metropolitan,4480.0
Bulleen,15 Riverview Tce,2,h,980000.0,S,Fletchers,18/06/2016,11.8,3105.0,3.0,1.0,1.0,551.0,,,Manningham,-37.7739,145.0962,Eastern Metropolitan,4480.0
Bulleen,1/7 Westwood Dr,3,u,812500.0,S,Barry,19/11/2016,11.8,3105.0,3.0,1.0,1.0,421.0,,,Manningham,-37.7798,145.1023,Eastern Metropolitan,4480.0
Bulleen,14 Collins St,3,h,990000.0,PI,Barry,22/08/2016,11.8,3105.0,3.0,1.0,2.0,602.0,175.0,1975.0,Manningham,-37.7674,145.0988,Eastern Metropolitan,4480.0
Bulleen,4 Graeme Ct,4,h,1244000.0,PI,Fletchers,23/04/2016,11.8,3105.0,4.0,2.0,2.0,530.0,,,Manningham,-37.7735,145.088,Eastern Metropolitan,4480.0
Bulleen,19 Barak St,4,h,1100000.0,PI,Barry,24/09/2016,11.8,3105.0,4.0,2.0,2.0,693.0,212.0,1975.0,Manningham,-37.7743,145.0863,Eastern Metropolitan,4480.0
Bulleen,13 Birrarrung Ct,4,h,1475000.0,VB,Barry,24/09/2016,11.8,3105.0,4.0,2.0,2.0,617.0,,1998.0,Manningham,-37.7569,145.0913,Eastern Metropolitan,4480.0
Bulleen,42 Gisborne St,4,h,1140000.0,S,hockingstuart,24/09/2016,11.8,3105.0,4.0,2.0,3.0,554.0,,,Manningham,-37.7624,145.0961,Eastern Metropolitan,4480.0
Bulleen,43 Helene St,2,h,833000.0,S,Philip,25/02/2017,11.8,3105.0,2.0,1.0,0.0,359.0,,,Manningham,-37.7609,145.0869,Eastern Metropolitan,4480.0
Bulleen,28 Flinders St,2,h,903000.0,S,Barry,26/07/2016,11.8,3105.0,2.0,1.0,1.0,591.0,140.0,1965.0,Manningham,-37.7679,145.0978,Eastern Metropolitan,4480.0
Bulleen,1 Fuller St,4,h,1351000.0,S,Jellis,28/05/2016,11.8,3105.0,4.0,2.0,2.0,740.0,,,Manningham,-37.7781,145.0901,Eastern Metropolitan,4480.0
Bulleen,13 Hillside Rd,2,h,1060000.0,S,Jellis,28/05/2016,11.8,3105.0,2.0,1.0,2.0,609.0,,,Manningham,-37.7762,145.0958,Eastern Metropolitan,4480.0
Bulleen,17 Kathleen Gr,3,h,1063000.0,S,Jellis,28/05/2016,11.8,3105.0,3.0,1.0,2.0,602.0,,,Manningham,-37.7712,145.097,Eastern Metropolitan,4480.0
Burwood,15 Loudon Rd,5,h,1590000.0,S,Jellis,3/09/2016,11.7,3125.0,4.0,3.0,2.0,661.0,253.0,1940.0,Whitehorse,-37.848,145.09799999999996,Southern Metropolitan,5678.0
Burwood,4 Bennett St,3,h,1390000.0,S,Fletchers,3/12/2016,11.7,3125.0,3.0,1.0,2.0,697.0,,,Whitehorse,-37.851,145.1169,Southern Metropolitan,5678.0
Burwood,7 Keogh St,3,h,1300000.0,SA,Stockdale,3/12/2016,11.7,3125.0,3.0,1.0,2.0,773.0,,1960.0,Monash,-37.8562,145.1104,Southern Metropolitan,5678.0
Burwood,35 McCubbin St,4,h,1890000.0,S,Ray,3/12/2016,11.7,3125.0,4.0,2.0,2.0,1145.0,111.0,1960.0,Whitehorse,-37.8538,145.127,Southern Metropolitan,5678.0
Burwood,2/32 McIntyre St,3,u,1022500.0,S,Ray,3/12/2016,11.7,3125.0,3.0,2.0,2.0,265.0,130.0,2000.0,Whitehorse,-37.8516,145.1056,Southern Metropolitan,5678.0
Burwood,1 Webb St,3,h,1250000.0,VB,Fletchers,3/12/2016,11.7,3125.0,3.0,1.0,1.0,662.0,,,Monash,-37.8561,145.1054,Southern Metropolitan,5678.0
Burwood,163 Highbury Rd,3,h,1151000.0,S,Buxton,4/02/2016,11.7,3125.0,3.0,1.0,1.0,695.0,,,Whitehorse,-37.8551,145.1121,Southern Metropolitan,5678.0
Burwood,30 Station St,3,h,1755000.0,S,Buxton,4/02/2016,11.7,3125.0,3.0,1.0,1.0,931.0,145.0,1970.0,Whitehorse,-37.854,145.1195,Southern Metropolitan,5678.0
Burwood,1/109 Station St,3,u,686000.0,PI,Ray,4/03/2017,11.7,3125.0,3.0,1.0,2.0,273.0,,1980.0,Whitehorse,-37.8473,145.1203,Southern Metropolitan,5678.0
Burwood,2 Elgar Rd,3,h,1300000.0,S,Marshall,4/06/2016,11.7,3125.0,3.0,1.0,1.0,667.0,136.0,1950.0,Whitehorse,-37.8489,145.1093,Southern Metropolitan,5678.0
Burwood,48 Station St,3,h,1160000.0,S,Greg,4/06/2016,11.7,3125.0,3.0,1.0,1.0,786.0,111.0,1950.0,Whitehorse,-37.8525,145.1198,Southern Metropolitan,5678.0
Burwood,7 Wattlebird Ct,4,h,2000000.0,S,Fletchers,7/05/2016,11.7,3125.0,4.0,3.0,2.0,928.0,229.0,1996.0,Whitehorse,-37.842,145.102,Southern Metropolitan,5678.0
Burwood,1/14 Corrigan St,3,h,790000.0,S,Fletchers,7/11/2016,11.7,3125.0,3.0,1.0,2.0,318.0,103.0,1960.0,Whitehorse,-37.8544,145.1114,Southern Metropolitan,5678.0
Burwood,25 Greenwood St,4,h,1682000.0,S,Jellis,8/10/2016,11.7,3125.0,4.0,2.0,1.0,921.0,174.0,1950.0,Whitehorse,-37.8494,145.1291,Southern Metropolitan,5678.0
Burwood,14/1 Conservatory Dr,3,u,625000.0,PI,Jellis,10/09/2016,11.7,3125.0,3.0,2.0,1.0,0.0,115.0,2002.0,Monash,-37.8561,145.0962,Southern Metropolitan,5678.0
Burwood,2/22 Scott Gr,3,t,780000.0,VB,Jellis,10/09/2016,11.7,3125.0,3.0,2.0,2.0,160.0,,,Whitehorse,-37.8525,145.0973,Southern Metropolitan,5678.0
Burwood,2 Bennett St,3,h,1342000.0,S,McGrath,10/12/2016,11.7,3125.0,3.0,1.0,2.0,690.0,,,Whitehorse,-37.8509,145.11700000000005,Southern Metropolitan,5678.0
Burwood,12 Havelock St,4,h,1782800.0,SP,Buxton,10/12/2016,11.7,3125.0,4.0,2.0,2.0,804.0,,,Whitehorse,-37.8516,145.1179,Southern Metropolitan,5678.0
Burwood,3 Peacock St,3,h,1468000.0,S,Buxton,11/02/2017,11.7,3125.0,3.0,1.0,2.0,706.0,,,Whitehorse,-37.8509,145.1161,Southern Metropolitan,5678.0
Burwood,1/10 McComas Gr,2,u,650000.0,PI,Buxton,11/03/2017,11.7,3125.0,2.0,1.0,1.0,194.0,120.0,1975.0,Whitehorse,-37.8509,145.1119,Southern Metropolitan,5678.0
Burwood,1/34 Cumming St,5,h,1060000.0,S,Ray,12/06/2016,11.7,3125.0,4.0,3.0,2.0,326.0,210.0,2013.0,Whitehorse,-37.8528,145.1129,Southern Metropolitan,5678.0
Burwood,33 Brockhoff Dr,4,h,1255000.0,S,Buxton,12/11/2016,11.7,3125.0,4.0,2.0,2.0,438.0,210.0,2005.0,Monash,-37.8599,145.1101,Southern Metropolitan,5678.0
Burwood,229 Highbury Rd,4,h,900000.0,S,Jellis,13/08/2016,11.7,3125.0,3.0,1.0,4.0,586.0,,1955.0,Whitehorse,-37.856,145.1196,Southern Metropolitan,5678.0
Burwood,2a Iris St,2,h,633000.0,S,Noel,14/05/2016,11.7,3125.0,2.0,1.0,1.0,276.0,92.0,1965.0,Whitehorse,-37.8454,145.0971,Southern Metropolitan,5678.0
Burwood,5 Keogh St,3,h,1070500.0,SP,Buxton,14/05/2016,11.7,3125.0,3.0,1.0,2.0,776.0,,,Monash,-37.856,145.1104,Southern Metropolitan,5678.0
Burwood,22 Andrews St,3,h,1175000.0,S,Noel,15/10/2016,11.7,3125.0,3.0,1.0,2.0,661.0,,,Whitehorse,-37.8495,145.1282,Southern Metropolitan,5678.0
Burwood,24 Wallace Rd,3,h,1521000.0,S,Marshall,15/10/2016,11.7,3125.0,3.0,2.0,2.0,660.0,,,Whitehorse,-37.8474,145.0988,Southern Metropolitan,5678.0
Burwood,29 Meldan St,2,h,1350000.0,S,Fletchers,16/04/2016,11.7,3125.0,2.0,1.0,2.0,593.0,82.0,1950.0,Whitehorse,-37.8444,145.1054,Southern Metropolitan,5678.0
Burwood,1/392 Burwood Hwy,3,t,752000.0,S,Allens,17/09/2016,11.7,3125.0,4.0,2.0,2.0,217.0,,1993.0,Whitehorse,-37.8522,145.1312,Southern Metropolitan,5678.0
Burwood,1/46 Gillard St,3,h,570000.0,S,Ray,17/09/2016,11.7,3125.0,3.0,1.0,1.0,384.0,112.0,1950.0,Whitehorse,-37.8542,145.1138,Southern Metropolitan,5678.0
Burwood,10 Hastings St,3,h,1460000.0,S,Marshall,17/09/2016,11.7,3125.0,3.0,1.0,2.0,742.0,,,Whitehorse,-37.8529,145.0962,Southern Metropolitan,5678.0
Burwood,2/3 Havelock St,3,t,745000.0,S,Noel,17/09/2016,11.7,3125.0,3.0,1.0,2.0,228.0,126.0,1998.0,Whitehorse,-37.8521,145.1187,Southern Metropolitan,5678.0
Burwood,4 Iris St,5,h,2150000.0,S,RW,17/09/2016,11.7,3125.0,5.0,4.0,2.0,643.0,380.0,2014.0,Whitehorse,-37.8454,145.0974,Southern Metropolitan,5678.0
Burwood,8/33 McIntyre St,3,u,746000.0,S,Buxton,17/09/2016,11.7,3125.0,3.0,1.0,2.0,308.0,92.0,1995.0,Whitehorse,-37.8505,145.1065,Southern Metropolitan,5678.0
Burwood,19 Puerta St,3,h,1540000.0,S,Jellis,17/09/2016,11.7,3125.0,3.0,2.0,2.0,653.0,120.0,1950.0,Whitehorse,-37.8445,145.1011,Southern Metropolitan,5678.0
Burwood,1/24 Edwards St,3,t,1145000.0,S,Jellis,18/03/2017,11.7,3125.0,3.0,2.0,2.0,329.0,,,Whitehorse,-37.8484,145.1013,Southern Metropolitan,5678.0
Burwood,38 Gillard St,5,h,1410000.0,PI,Fletchers,18/03/2017,11.7,3125.0,5.0,2.0,1.0,824.0,,1950.0,Whitehorse,-37.8535,145.1139,Southern Metropolitan,5678.0
Burwood,2/17 Montpellier Rd,3,u,640000.0,PI,Noel,18/06/2016,11.7,3125.0,3.0,1.0,1.0,217.0,,,Monash,-37.8562,145.1075,Southern Metropolitan,5678.0
Burwood,18 Murray Dr,4,h,1800000.0,PI,Jellis,18/06/2016,11.7,3125.0,4.0,2.0,2.0,1393.0,,1963.0,Whitehorse,-37.8463,145.102,Southern Metropolitan,5678.0
Burwood,8 Pescott Cl,4,t,1270000.0,S,Jellis,18/06/2016,11.7,3125.0,4.0,2.0,2.0,399.0,212.0,2005.0,Monash,-37.8597,145.1084,Southern Metropolitan,5678.0
Burwood,55 Parer St,4,t,900000.0,VB,Noel,22/05/2016,11.7,3125.0,4.0,3.0,2.0,381.0,176.0,2013.0,Whitehorse,-37.8459,145.1041,Southern Metropolitan,5678.0
